ID,Date_start_contract,Date_last_renewal,Date_next_renewal,Date_birth,Date_driving_licence,Distribution_channel,Seniority,Policies_in_force,Max_policies,Max_products,Lapse,Date_lapse,Payment,Premium,Cost_claims_year,N_claims_year,N_claims_history,R_Claims_history,Type_risk,Area,Second_driver,Year_matriculation,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Length,Weight,bodily_injuries,property_damage,injury_claim,property_claim,vehicle_claim,total_claim_amount,policy_annual_premium,policy_deductable,umbrella_limit,authorities_contacted,witnesses,police_report_available,policy_number,auto_make,auto_model,auto_year
387,12/1/2015,12/1/2017,12/1/2018,6/6/1984,9/6/2002,1,4,1,1,1,0,,0,255.58,0,0,0,0,3,0,0,1996,82,1686,13955.5,5,D,4.05,1115,2,?,13500,6750,40500,60750,1508.12,500,6000000,Other,1,NO,516959,Jeep,Wrangler,2015
388,12/5/2017,12/5/2017,12/5/2018,10/3/1972,6/2/1992,1,8,4,4,1,0,,0,341.21,0,0,12,0,2,1,0,2010,110,1499,13040,5,D,4.157,1205,0,?,11920,11920,41720,65560,484.67,500,0,Fire,2,YES,984456,Volkswagen,Passat,2015
389,7/1/2015,7/1/2016,7/1/2017,8/23/1981,5/11/2009,1,4,1,1,1,0,7/1/2018,1,442.35,0,0,1,0.33,3,1,0,2005,163,1995,34500,4,D,4.52,1430,1,YES,12780,12780,44730,70290,1561.41,1000,0,Police,3,NO,801331,Mercedes,C300,2012
389,7/1/2015,7/1/2017,7/1/2018,8/23/1981,5/11/2009,1,4,1,1,1,0,7/1/2018,1,442.33,0,0,1,0.33,3,1,0,2005,163,1995,34500,4,D,4.52,1430,2,?,5000,5000,35000,45000,1457.21,500,0,Ambulance,0,YES,786103,Suburu,Forrestor,2003
389,7/1/2015,7/1/2018,7/1/2019,8/23/1981,5/11/2009,1,4,1,1,1,1,7/1/2018,1,437.91,0,0,1,0.33,3,1,0,2005,163,1995,34500,4,D,4.52,1430,2,YES,12360,6180,43260,61800,1128.71,1000,0,Fire,1,?,684193,Suburu,Impreza,2007
390,4/22/2010,4/22/2016,4/22/2017,5/20/1949,11/21/1967,0,7,1,3,1,1,4/22/2016,0,251.12,0,0,7,0.17,3,1,0,2005,90,1753,13913.43,5,D,4.174,1194,0,YES,5870,11740,46960,64570,1358.2,500,0,Ambulance,0,NO,247505,Jeep,Wrangler,2001
391,4/30/2009,1/23/2016,1/23/2017,5/23/1940,6/25/1960,1,11,1,2,1,0,1/23/2017,0,220.97,0,0,3,0.39,3,1,0,2009,70,1248,13200,5,D,3.839,1060,2,YES,7050,14100,49350,70500,1232.79,1000,0,Other,0,YES,259792,Suburu,Forrestor,2007
391,4/30/2009,1/23/2017,1/23/2018,5/23/1940,6/25/1960,1,11,1,2,1,1,1/23/2017,0,227.6,0,0,3,0.39,3,1,0,2009,70,1248,13200,5,D,3.839,1060,2,?,17370,5790,34740,57900,936.19,1000,0,Police,1,YES,185124,Audi,A5,2005
392,10/13/2014,10/13/2016,10/13/2017,5/17/1948,11/12/1966,0,5,1,1,1,0,,0,347.01,72.1,1,2,0.48,3,0,1,2006,80,1422,14517,3,D,3.953,1106,1,NO,5260,10520,42080,57860,1302.34,500,0,Fire,0,NO,760700,Volkswagen,Jetta,2011
392,10/13/2014,10/13/2017,10/13/2018,5/17/1948,11/12/1966,0,5,1,1,1,0,,0,329.66,0,0,2,0.48,3,0,1,2006,80,1422,14517,3,D,3.953,1106,1,?,8400,4200,25200,37800,1264.99,500,0,Fire,1,NO,362407,Chevrolet,Silverado,1995
392,10/13/2014,10/13/2018,10/13/2019,5/17/1948,11/12/1966,0,5,1,1,1,0,,0,326.37,0,0,2,0.48,3,0,1,2006,80,1422,14517,3,D,3.953,1106,1,?,6330,6330,50640,63300,1467.76,500,0,Ambulance,3,YES,389525,Toyota,Highlander,2000
393,2/15/2016,2/15/2016,2/15/2017,10/10/1948,4/2/1968,0,3,2,2,1,0,,0,306.59,0,0,0,0,3,0,0,2008,170,2360,37800,5,P,4.64,1625,0,YES,8840,4420,30940,44200,1124.43,2000,0,Ambulance,1,YES,179538,Saab,93,1995
393,2/15/2016,2/15/2017,2/15/2018,10/10/1948,4/2/1968,0,3,1,2,1,0,,0,317.32,0,0,0,0,3,0,0,2008,170,2360,37800,5,P,4.64,1625,1,NO,3520,3520,24640,31680,1319.81,1000,0,Police,0,YES,265437,Toyota,Camry,2006
393,2/15/2016,2/15/2018,2/15/2019,10/10/1948,4/2/1968,0,3,1,2,1,0,,0,315.56,0,0,0,0,3,0,0,2008,170,2360,37800,5,P,4.64,1625,1,YES,10,20,70,100,1482.53,2000,0,Police,2,?,266247,Audi,A3,2002
394,2/19/2016,2/19/2016,2/19/2017,2/5/1950,10/18/1973,1,2,2,2,1,0,2/19/2017,1,257.35,7179.93,2,2,1.99,3,0,0,2000,113,2998,33903.09,5,D,4.78,1500,2,NO,6260,6260,43820,56340,1328.18,1000,0,Fire,1,NO,921851,Volkswagen,Passat,2003
394,2/19/2016,2/19/2017,2/19/2018,2/5/1950,10/18/1973,1,2,1,2,1,1,2/19/2017,1,266.36,0,0,2,1.99,3,0,0,2000,113,2998,33903.09,5,D,4.78,1500,0,?,6340,6340,57060,69740,1463.95,500,0,Police,0,YES,488724,Dodge,Neon,2003
395,1/4/2016,1/4/2016,1/4/2017,1/8/1948,5/16/1968,1,2,1,3,2,0,1/4/2017,0,309.01,0,0,17,0,3,1,0,2005,136,1997,20700,3,D,4.337,1303,2,YES,5040,15120,40320,60480,1133.85,2000,0,Police,2,YES,192524,Volkswagen,Jetta,2003
395,1/4/2016,1/4/2017,1/4/2018,1/8/1948,5/16/1968,1,2,1,3,2,1,1/4/2017,0,318.29,0,0,17,0,3,1,0,2005,136,1997,20700,3,D,4.337,1303,2,?,6740,13480,60660,80880,1037.32,1000,0,Police,1,NO,338070,Nissan,Ultima,2005
396,8/18/1996,8/18/2016,8/18/2017,8/3/1949,2/1/1972,1,21,1,2,1,1,8/18/2016,0,273.14,0,0,10,0.5,3,1,0,1994,71,1905,13426.61,5,D,3.995,1060,1,?,8980,4490,35920,49390,1562.8,1000,0,Fire,2,YES,865607,Suburu,Legacy,2009
397,7/10/2014,7/10/2016,7/10/2017,8/20/1949,9/15/1978,1,3,2,2,1,1,1/10/2017,1,296.47,435.85,1,3,0.4,3,0,0,1997,90,1597,11425.24,5,P,4.302,1020,0,NO,11560,11560,46240,69360,1425.79,1000,0,Ambulance,3,?,963285,Dodge,RAM,2009
398,2/13/2015,2/13/2016,2/13/2017,4/23/1949,4/7/1988,1,4,1,1,1,0,2/13/2018,1,230.45,882,1,1,0.33,2,0,0,2005,105,1910,15355,5,D,4.159,1235,0,NO,680,680,2380,3740,1615.14,2000,0,None,1,?,728491,Chevrolet,Malibu,2011
398,2/13/2015,2/13/2017,2/13/2018,4/23/1949,4/7/1988,1,4,1,1,1,0,2/13/2018,1,258.1,0,0,1,0.33,2,0,0,2005,105,1910,15355,5,D,4.159,1235,0,NO,460,920,3680,5060,1236.5,500,0,None,1,NO,553436,Nissan,Ultima,2003
398,2/13/2015,2/13/2018,2/13/2019,4/23/1949,4/7/1988,1,4,1,1,1,1,2/13/2018,1,281.33,0,0,1,0.33,2,0,0,2005,105,1910,15355,5,D,4.159,1235,0,NO,3260,6520,26080,35860,1017.97,2000,0,Police,0,YES,440616,BMW,X5,2005
399,7/29/2014,7/29/2016,7/29/2017,3/4/1948,12/12/1967,0,8,3,3,2,0,,0,102.2,0,0,0,0,1,0,0,2000,0,234,3829,0,,,141,2,YES,7700,3850,38500,50050,1306,2000,0,Ambulance,1,?,463237,Ford,Fusion,2008
399,7/29/2014,7/29/2017,7/29/2018,3/4/1948,12/12/1967,0,8,3,3,2,0,,0,102.2,0,0,0,0,1,0,0,2000,0,234,3829,0,,,141,0,YES,10740,5370,42960,59070,1174.14,2000,0,Fire,0,NO,753452,Toyota,Camry,2012
399,7/29/2014,7/29/2018,7/29/2019,3/4/1948,12/12/1967,0,8,3,3,2,0,,0,104.24,0,0,0,0,1,0,0,2000,0,234,3829,0,,,141,1,NO,3160,3160,22120,28440,1231.01,1000,0,Fire,2,?,920554,Dodge,Neon,2007
400,12/31/2013,12/31/2015,12/31/2016,4/14/1949,1/5/1968,1,14,3,4,2,1,12/31/2015,0,223.43,0,0,1,0,3,1,0,2003,105,1595,18010,5,P,4.397,1179,2,YES,8280,8280,28980,45540,1299.18,500,0,Fire,1,YES,594783,Honda,Civic,1998
401,5/29/2009,5/29/2016,5/29/2017,11/15/1949,10/18/1990,0,16,1,2,1,0,5/29/2017,0,220.95,0,0,1,0,2,0,0,1999,60,1769,9818.43,4,D,3.995,945,0,?,7740,3870,27090,38700,1469.75,500,0,Fire,0,YES,725330,Volkswagen,Passat,2012
401,5/29/2009,5/29/2017,5/29/2018,11/15/1949,10/18/1990,0,16,1,2,1,1,5/29/2017,0,224.27,0,0,1,0,2,0,0,1999,60,1769,9818.43,4,D,3.995,945,2,YES,1060,530,4240,5830,1390.72,500,0,None,1,YES,607259,Nissan,Pathfinder,2011
402,11/20/2008,11/20/2015,11/20/2016,12/1/1947,12/2/1980,0,28,1,3,1,0,11/20/2016,0,275.26,0,0,25,0.5,2,0,0,2001,85,1997,20140,5,D,5.005,1735,0,YES,4770,9540,42930,57240,1694.09,500,7000000,Other,2,?,979336,BMW,X6,1995
402,11/20/2008,11/20/2016,11/20/2017,12/1/1947,12/2/1980,0,28,1,3,1,1,11/20/2016,0,287.51,0,0,25,0.5,2,0,0,2001,85,1997,20140,5,D,5.005,1735,0,YES,4200,8400,33600,46200,1140.15,2000,0,Police,3,NO,865201,Suburu,Legacy,2015
403,10/4/1997,10/4/2016,10/4/2017,7/16/1949,8/20/1974,0,27,1,2,1,1,10/4/2016,0,238.27,0,0,1,0.05,2,0,0,1997,60,1769,12440.95,3,D,4.11,1155,0,YES,5770,5770,46160,57700,1310.71,1000,0,Ambulance,1,NO,140977,Toyota,Camry,2003
404,9/21/2011,9/21/2016,9/21/2017,9/14/1947,6/4/1980,1,7,1,2,1,1,9/21/2016,0,238.87,0,0,0,0,3,0,0,1992,103,1570,9225.54,3,P,3.74,1150,2,NO,4680,9360,42120,56160,1730.49,2000,7000000,Fire,0,NO,787351,Saab,95,1995
405,1/29/2016,1/29/2016,1/29/2017,11/22/1950,6/1/1980,0,5,4,4,1,0,,1,220.62,0,0,2,0.7,3,0,0,2006,136,1870,17128.84,5,D,4.129,1145,0,?,5550,5550,33300,44400,1616.65,500,7000000,Fire,3,YES,272330,Jeep,Grand Cherokee,1999
405,1/29/2016,1/29/2017,1/29/2018,11/22/1950,6/1/1980,0,5,3,4,1,1,,1,376.58,0,0,2,0.7,3,0,0,2006,136,1870,17128.84,5,D,4.129,1145,2,?,16860,8430,67440,92730,1935.85,500,4000000,Ambulance,3,?,728025,Mercedes,E400,2004
405,1/29/2016,1/29/2018,1/29/2019,11/22/1950,6/1/1980,0,5,2,4,1,0,,1,376.59,0,0,2,0.7,3,0,0,2006,136,1870,17128.84,5,D,4.129,1145,0,YES,3070,6140,21490,30700,855.14,1000,0,Fire,1,YES,804608,Toyota,Corolla,2015
406,4/30/2014,4/30/2016,4/30/2017,11/24/1949,9/1/1968,1,4,1,1,1,0,4/30/2017,1,367.82,0,0,2,0.67,3,0,0,2003,90,1997,20000,4,D,4.6,1405,2,NO,11320,5660,39620,56600,1568.47,2000,4000000,Fire,0,?,718829,Toyota,Camry,1999
406,4/30/2014,4/30/2017,4/30/2018,11/24/1949,9/1/1968,1,4,1,1,1,1,4/30/2017,1,391.77,0,0,2,0.67,3,0,0,2003,90,1997,20000,4,D,4.6,1405,0,YES,660,660,2640,3960,1550.53,2000,0,None,1,?,482404,Audi,A3,1998
407,10/29/2002,10/29/2016,10/29/2017,4/30/1950,6/15/1968,1,19,1,2,1,0,,0,249.66,0,0,1,0.06,3,0,1,2002,65,1198,11960,3,P,3.897,940,0,YES,3480,6960,24360,34800,1370.92,2000,0,Police,3,?,331170,Accura,MDX,1999
407,10/29/2002,10/29/2017,10/29/2018,4/30/1950,6/15/1968,1,19,1,2,1,0,,0,237.17,0,0,1,0.06,3,0,1,2002,65,1198,11960,3,P,3.897,940,2,?,7950,7950,63600,79500,1363.59,500,0,Other,0,YES,753056,Chevrolet,Tahoe,2000
407,10/29/2002,10/29/2018,10/29/2019,4/30/1950,6/15/1968,1,19,1,2,1,0,,0,220.17,0,0,1,0.06,3,0,1,2002,65,1198,11960,3,P,3.897,940,2,?,5600,5600,44800,56000,828.42,1000,3000000,Police,2,NO,910365,Chevrolet,Malibu,2009
408,3/29/2004,3/29/2016,3/29/2017,8/3/1950,11/28/1968,1,15,1,3,1,0,,0,56.53,0,0,2,0.14,4,0,0,2004,81,4525,42920,0,D,,4525,1,YES,16280,0,56980,73260,1209.63,500,0,Ambulance,0,YES,379268,Volkswagen,Jetta,2014
408,3/29/2004,3/29/2017,3/29/2018,8/3/1950,11/28/1968,1,15,1,3,1,0,,0,55.66,0,0,2,0.14,4,0,0,2004,81,4525,42920,0,D,,4525,2,YES,900,450,3600,4950,1111.17,2000,0,None,3,YES,362843,Toyota,Camry,1995
408,3/29/2004,3/29/2018,3/29/2019,8/3/1950,11/28/1968,1,15,1,3,1,0,,0,48.4,0,0,2,0.14,4,0,0,2004,81,4525,42920,0,D,,4525,0,NO,4800,9600,33600,48000,989.97,500,0,Ambulance,1,NO,135400,Saab,95,2013
409,8/1/2008,8/1/2016,8/1/2017,2/10/1951,1/1/1971,1,17,2,4,1,0,8/1/2018,0,273.44,0,0,5,0.4,3,0,0,1998,90,1753,12356.81,5,D,4.138,1147,0,YES,10440,5220,36540,52200,1114.23,1000,0,Fire,1,YES,798579,Nissan,Pathfinder,2005
409,8/1/2008,8/1/2017,8/1/2018,2/10/1951,1/1/1971,1,17,3,4,1,1,8/1/2018,0,257.2,0,0,5,0.4,3,0,0,1998,90,1753,12356.81,5,D,4.138,1147,2,NO,12300,12300,49200,73800,1347.31,2000,0,Ambulance,3,?,250833,Audi,A3,1995
409,8/1/2008,8/1/2018,8/1/2019,2/10/1951,1/1/1971,1,17,2,4,1,1,8/1/2018,0,242.02,0,0,5,0.4,3,0,0,1998,90,1753,12356.81,5,D,4.138,1147,1,?,15640,7820,54740,78200,1687.53,2000,0,Fire,2,NO,824116,Audi,A3,2009
410,3/30/2017,3/30/2017,3/30/2018,2/10/1951,1/1/1971,1,17,3,4,1,0,3/30/2018,0,153.68,0,0,5,0,3,0,1,1998,90,1896,10756.24,5,D,3.815,1070,2,?,13800,9200,32200,55200,1183.48,1000,0,Ambulance,3,NO,322613,Saab,93,2015
410,3/30/2017,3/30/2018,3/30/2019,2/10/1951,1/1/1971,1,17,2,4,1,2,3/30/2018,0,196.63,0,0,5,0,3,0,1,1998,90,1896,10756.24,5,D,3.815,1070,0,NO,6340,6340,44380,57060,1537.13,2000,0,Other,2,YES,871305,Ford,Fusion,2012
411,2/8/2018,2/8/2018,2/8/2019,4/23/1951,9/23/1969,1,1,1,1,1,0,,0,71.6,0,0,0,0,4,1,0,1978,90,5390,42351,0,D,,3135,0,NO,520,520,3640,4680,1173.25,1000,0,None,3,YES,488037,Chevrolet,Malibu,2013
412,8/4/2012,8/4/2016,8/4/2017,11/26/1950,10/26/1974,0,7,1,1,1,0,8/4/2018,0,303.04,0,0,1,0.17,3,1,0,2002,105,1870,18070,4,D,4.436,1150,2,NO,5310,5310,42480,53100,1361.16,1000,4000000,Ambulance,0,YES,485813,Accura,MDX,2005
412,8/4/2012,8/4/2017,8/4/2018,11/26/1950,10/26/1974,0,7,1,1,1,0,8/4/2018,0,279.99,0,0,1,0.17,3,1,0,2002,105,1870,18070,4,D,4.436,1150,1,?,640,320,2560,3520,1422.56,2000,7000000,None,2,NO,886473,Accura,MDX,2013
412,8/4/2012,8/4/2018,8/4/2019,11/26/1950,10/26/1974,0,7,1,1,1,1,8/4/2018,0,284.2,0,0,1,0.17,3,1,0,2002,105,1870,18070,4,D,4.436,1150,0,NO,14580,14580,43740,72900,1143.06,2000,0,Ambulance,1,YES,907113,Nissan,Maxima,2010
413,3/29/2007,3/29/2016,3/29/2017,2/3/1988,3/6/2006,0,18,2,3,1,0,3/29/2017,0,290.01,0,0,4,0.4,3,0,0,2007,90,1560,19570,5,D,4.211,1262,0,?,7070,14140,49490,70700,1405.71,500,0,Police,1,NO,833321,Volkswagen,Passat,2008
413,3/29/2007,3/29/2017,3/29/2018,2/3/1988,3/6/2006,0,18,1,3,1,1,3/29/2017,0,298.76,0,0,4,0.4,3,0,0,2007,90,1560,19570,5,D,4.211,1262,0,?,5470,10940,43760,60170,1354.2,500,0,Other,0,?,521592,Nissan,Pathfinder,2006
414,2/28/2012,2/28/2016,2/28/2017,2/3/1988,3/6/2006,0,18,2,3,1,1,2/28/2016,0,262.55,0,0,4,0,3,0,0,2007,90,1248,16230,5,D,3.97,1185,1,?,13600,6800,54400,74800,1055.6,500,0,Other,1,?,254837,Ford,Fusion,2009
415,9/18/2012,9/15/2016,9/15/2017,5/30/1949,5/1/1970,1,4,1,1,1,1,9/15/2016,0,225.25,0,0,1,0.25,3,1,0,1997,64,1896,11244.94,5,D,3.743,1035,2,YES,820,410,2870,4100,999.43,1000,0,Police,0,?,634499,Chevrolet,Malibu,2009
416,1/9/2014,1/9/2016,1/9/2017,8/5/1952,8/19/1970,1,3,1,1,1,1,1/9/2016,0,315.43,0,0,1,0.5,3,1,0,1997,115,1850,16167.23,4,P,4.685,1350,0,YES,5590,11180,44720,61490,1155.97,2000,0,Other,3,?,574707,Dodge,RAM,2009
417,6/23/2011,6/23/2016,6/23/2017,12/24/1949,5/22/1970,0,12,1,2,1,0,,0,302.31,0,0,2,0.13,2,0,0,2005,60,1461,14875,4,D,4.035,1055,0,?,720,1440,5040,7200,1726.91,1000,0,None,0,?,476839,Audi,A5,1999
417,6/23/2011,6/23/2017,6/23/2018,12/24/1949,5/22/1970,0,12,1,2,1,0,,0,306.85,0,0,2,0.13,2,0,0,2005,60,1461,14875,4,D,4.035,1055,0,?,8200,4100,32800,45100,1232.57,500,0,Fire,0,?,149601,Nissan,Pathfinder,2011
417,6/23/2011,6/23/2018,6/23/2019,12/24/1949,5/22/1970,0,12,1,2,1,0,,0,254.89,0,0,2,0.13,2,0,0,2005,60,1461,14875,4,D,4.035,1055,2,?,12120,6060,48480,66660,1078.65,500,0,Police,3,YES,630683,Honda,Civic,2006
418,12/23/2005,12/23/2015,12/23/2016,12/22/1950,4/9/1970,0,17,4,4,1,4,12/23/2015,0,75.25,0,0,4,0.1,4,0,0,2005,92,4400,42185,0,D,,4800,2,NO,15280,7640,53480,76400,1324.78,1000,0,Police,2,YES,500639,Volkswagen,Jetta,1997
419,7/30/2003,7/30/2016,7/30/2017,8/7/1951,3/23/1980,0,16,1,1,1,0,,0,264.76,0,0,1,0.07,3,0,0,2003,75,1360,11910,5,P,3.835,950,1,YES,10600,10600,37100,58300,1518.54,500,0,Ambulance,1,NO,352120,Ford,F150,2001
419,7/30/2003,7/30/2017,7/30/2018,8/7/1951,3/23/1980,0,16,1,1,1,0,,0,265.13,0,0,1,0.07,3,0,0,2003,75,1360,11910,5,P,3.835,950,1,?,5210,10420,41680,57310,1239.06,2000,0,Police,1,?,569245,Volkswagen,Passat,2002
419,7/30/2003,7/30/2018,7/30/2019,8/7/1951,3/23/1980,0,16,1,1,1,0,,0,262.48,0,0,1,0.07,3,0,0,2003,75,1360,11910,5,P,3.835,950,0,?,5900,5900,41300,53100,1246.68,2000,0,Fire,1,?,907012,Suburu,Impreza,2006
420,10/30/2012,10/30/2016,10/30/2017,7/14/1951,10/30/1999,0,12,1,2,1,0,,0,224.47,0,0,1,0.16,3,0,1,2009,75,1360,14792,5,P,3.85,1014,1,NO,14940,7470,52290,74700,1622.67,1000,0,Ambulance,1,?,700074,Suburu,Forrestor,1997
420,10/30/2012,10/30/2017,10/30/2018,7/14/1951,10/30/1999,0,12,1,2,1,0,,0,224.47,0,0,1,0.16,3,0,1,2009,75,1360,14792,5,P,3.85,1014,2,NO,12100,6050,42350,60500,1082.36,500,0,Fire,2,NO,866805,Audi,A5,1995
420,10/30/2012,10/30/2018,10/30/2019,7/14/1951,10/30/1999,0,12,1,2,1,0,,0,225.59,0,0,1,0.16,3,0,1,2009,75,1360,14792,5,P,3.85,1014,2,YES,7720,15440,61760,84920,1270.55,1000,0,Other,3,NO,951863,Jeep,Wrangler,2006
421,2/2/2018,2/2/2018,2/2/2019,2/6/1988,5/1/2007,1,13,3,3,1,0,,0,204.75,94.5,1,5,1.21,3,0,0,2005,120,1870,26560,5,D,4.493,1530,2,NO,5550,11100,44400,61050,1236.32,1000,5000000,Police,0,NO,211578,Dodge,Neon,2009
422,1/21/2017,1/21/2017,1/21/2018,6/14/1952,2/7/1975,1,2,1,1,1,0,,0,266.55,0,0,0,0,3,1,0,2002,87,1296,14300,5,P,3.75,935,2,YES,12560,6280,50240,69080,785.82,2000,0,Police,0,?,357394,Audi,A5,2009
422,1/21/2017,1/21/2018,1/21/2019,6/14/1952,2/7/1975,1,2,1,1,1,0,,0,271.88,0,0,0,0,3,1,0,2002,87,1296,14300,5,P,3.75,935,1,YES,760,380,3420,4560,1265.84,500,0,None,3,YES,863749,Nissan,Pathfinder,2007
423,9/7/2018,9/7/2018,9/7/2019,5/3/1949,7/4/1996,1,1,3,3,1,0,,1,346.35,150.25,1,1,4.35,2,1,0,2002,80,1870,23020,5,D,4.782,1716,0,NO,11300,11300,45200,67800,1508.9,500,0,Police,1,?,596914,Ford,F150,2011
424,10/4/2010,10/1/2016,10/1/2017,5/6/1952,6/4/1982,1,9,1,1,1,0,,0,125.43,0,0,0,0,1,0,0,2010,4,49,2034,0,P,,101,1,YES,1120,560,3920,5600,1106.84,2000,0,Police,1,YES,684653,Suburu,Legacy,2005
424,10/4/2010,10/1/2017,10/1/2018,5/6/1952,6/4/1982,1,9,1,1,1,0,,0,126.06,0,0,0,0,1,0,0,2010,4,49,2034,0,P,,101,0,?,900,1800,6300,9000,1389.13,2000,7000000,None,2,?,528259,Mercedes,ML350,2015
424,10/4/2010,10/1/2018,10/1/2019,5/6/1952,6/4/1982,1,9,1,1,1,0,,0,127.32,0,0,0,0,1,0,0,2010,4,49,2034,0,P,,101,0,NO,21330,7110,56880,85320,974.84,1000,0,Police,1,YES,797636,Nissan,Pathfinder,2006
425,4/13/2010,4/13/2016,4/13/2017,8/18/1952,9/15/1972,0,9,2,4,1,0,,0,50.02,0,0,1,0,1,0,0,1977,8,161,5050,0,P,,101,0,NO,540,1080,4320,5940,1304.46,2000,0,None,3,YES,326180,Audi,A5,2001
425,4/13/2010,4/13/2017,4/13/2018,8/18/1952,9/15/1972,0,9,2,4,1,0,,0,50.77,0,0,1,0,1,0,0,1977,8,161,5050,0,P,,101,1,YES,9340,4670,37360,51370,1257.36,500,0,Fire,1,?,620075,BMW,M5,2000
425,4/13/2010,4/13/2018,4/13/2019,8/18/1952,9/15/1972,0,9,2,4,1,0,,0,51.28,0,0,1,0,1,0,0,1977,8,161,5050,0,P,,101,2,NO,10320,5160,36120,51600,1257.04,500,0,Police,2,YES,965187,Dodge,Neon,2011
426,7/30/2010,7/30/2016,7/30/2017,8/18/1952,9/15/1972,0,9,2,4,1,0,,0,50.33,0,0,1,0,1,0,0,1977,8,175,1809,0,P,,95,0,NO,600,600,4200,5400,719.52,2000,0,None,3,?,516182,Chevrolet,Malibu,1998
426,7/30/2010,7/30/2017,7/30/2018,8/18/1952,9/15/1972,0,9,2,4,1,0,,0,50.59,0,0,1,0,1,0,0,1977,8,175,1809,0,P,,95,1,?,5430,5430,38010,48870,1524.18,2000,0,Fire,0,YES,728839,Saab,95,1999
426,7/30/2010,7/30/2018,7/30/2019,8/18/1952,9/15/1972,0,9,2,4,1,0,,0,51.1,0,0,1,0,1,0,0,1977,8,175,1809,0,P,,95,2,NO,860,860,3870,5590,1395.58,500,0,Police,1,?,771509,BMW,X5,2000
427,3/1/2016,3/1/2016,3/1/2017,4/5/1951,5/25/1971,1,3,1,1,1,0,,0,96.2,0,0,0,0,1,1,0,2012,12,125,3699,0,P,,148,0,?,6870,0,48090,54960,1243.68,1000,0,Other,2,?,264221,Toyota,Corolla,2002
427,3/1/2016,3/1/2017,3/1/2018,4/5/1951,5/25/1971,1,3,1,1,1,0,,0,98.13,0,0,0,0,1,1,0,2012,12,125,3699,0,P,,148,1,NO,7960,3980,27860,39800,1189.04,1000,0,Police,3,?,602704,Jeep,Wrangler,2014
427,3/1/2016,3/1/2018,3/1/2019,4/5/1951,5/25/1971,1,3,1,1,1,0,,0,99.1,0,0,0,0,1,1,0,2012,12,125,3699,0,P,,148,0,?,6240,6240,43680,56160,1375.29,2000,0,Ambulance,1,?,672416,Ford,Fusion,2015
428,9/18/2000,2/21/2016,2/21/2017,4/15/1952,4/21/1989,1,16,1,1,1,1,2/21/2016,0,247.76,0,0,1,0.06,3,1,0,2000,60,1391,11800,4,P,4.163,1018,0,NO,5270,10540,36890,52700,1389.13,500,0,Fire,3,?,545506,Toyota,Corolla,2005
429,9/25/2013,9/25/2016,9/25/2017,1/26/1954,2/1/1973,0,5,1,1,1,0,3/25/2018,1,319.41,1001,1,2,0.44,3,1,0,2004,150,1896,22265,5,D,4.184,1301,1,YES,7620,7620,53340,68580,1387.51,1000,0,Fire,3,?,777533,Jeep,Wrangler,2010
429,9/25/2013,9/25/2017,9/25/2018,1/26/1954,2/1/1973,0,5,1,1,1,1,3/25/2018,1,373.73,0,0,2,0.44,3,1,0,2004,150,1896,22265,5,D,4.184,1301,1,YES,12980,19470,58410,90860,1178.61,1000,7000000,Ambulance,2,YES,953334,Volkswagen,Jetta,2004
430,12/30/2008,12/30/2015,12/30/2016,12/1/1952,12/18/1970,0,10,1,1,1,0,12/30/2017,0,223.59,0,0,0,0,3,0,0,1998,60,1753,13059.99,4,D,4.29,1100,0,NO,570,570,4560,5700,1166.62,2000,6000000,Police,3,NO,369781,Saab,93,2001
430,12/30/2008,12/30/2016,12/30/2017,12/1/1952,12/18/1970,0,10,1,1,1,0,12/30/2017,0,230.3,0,0,0,0,3,0,0,1998,60,1753,13059.99,4,D,4.29,1100,2,YES,8630,8630,77670,94930,1556.31,1000,0,Police,0,YES,990998,Accura,RSX,2014
430,12/30/2008,12/30/2017,12/30/2018,12/1/1952,12/18/1970,0,10,1,1,1,1,12/30/2017,0,226.84,0,0,0,0,3,0,0,1998,60,1753,13059.99,4,D,4.29,1100,1,NO,4680,9360,32760,46800,1452.27,500,0,Ambulance,2,NO,982678,Audi,A5,2007
431,9/24/2009,9/24/2016,9/24/2017,4/11/1954,12/18/1987,0,10,1,1,1,0,,0,350.19,0,0,4,0.44,3,0,0,2009,70,1398,15500,5,D,4.03,1184,2,NO,7040,7040,42240,56320,1212.07,1000,0,Fire,3,NO,646069,Mercedes,ML350,2000
431,9/24/2009,9/24/2017,9/24/2018,4/11/1954,12/18/1987,0,10,1,1,1,0,,0,350.19,0,0,4,0.44,3,0,0,2009,70,1398,15500,5,D,4.03,1184,1,NO,7590,15180,60720,83490,1578.54,2000,0,Fire,3,YES,331683,Nissan,Pathfinder,1996
431,9/24/2009,9/24/2018,9/24/2019,4/11/1954,12/18/1987,0,10,1,1,1,0,,0,346.68,0,0,4,0.44,3,0,0,2009,70,1398,15500,5,D,4.03,1184,2,NO,5790,5790,46320,57900,1488.26,500,0,Police,2,?,364055,Saab,95,2008
432,7/1/2017,7/1/2017,7/1/2018,7/10/1953,9/25/1991,1,2,1,1,1,0,,0,272.61,882,1,1,0.71,3,0,0,2000,115,2171,28160,5,D,4.69,1786,1,?,5490,5490,38430,49410,1096.39,1000,0,Fire,3,YES,521854,Audi,A3,2015
